userid,ISBN,rating
53456,156027321,0
53456,312263120,0
53456,312305060,7
53456,316096199,6
53456,316782505,0
53456,345337662,9
53456,345339681,0
53456,345339703,0
53456,345354613,0
53456,345366239,0
53456,345368754,0
53456,345416260,0
53456,345417623,0
53456,345423135,0
53456,345465083,0
53456,380703882,6
53456,399501487,0
53456,425152251,0
53456,425166619,0
53456,439136369,10
53456,440174643,8
53456,440180295,0
53456,044020562X,0
53456,440224764,0
53456,441102670,0
53456,441104029,0
53456,441172717,0
53456,446603716,0
53456,446611476,0
53456,446667900,0
53456,449212602,8
53456,449911519,9
53456,451151259,0
53456,451169530,6
53456,451191145,5
53456,452282152,8
53456,452284449,0
53456,552134651,0
53456,553273914,8
53456,553578693,0
53456,059035342X,0
53456,671027360,10
53456,671027387,8
53456,671027581,0
53456,671867091,0
53456,671880314,0
53456,679785892,0
53456,786881852,0
53456,1400031354,0
53456,1400031362,0
53456,1400034779,0
53614,60936363,10
53614,99245027,10
53614,140119906,0
53614,142003727,7
53614,312278586,0
53614,312305060,0
53614,316693324,0
53614,345337662,10
53614,345351525,0
53614,345397819,0
53614,375504397,0
53614,380727293,0
53614,380731851,0
53614,038082101X,10
53614,385413041,7
53614,038550120X,8
53614,385504209,0
53614,385511612,0
53614,425144429,0
53614,425155404,8
53614,425155943,9
53614,042516098X,0
53614,425175405,0
53614,044021145X,10
53614,440220602,10
53614,044022165X,8
53614,440224675,7
53614,440224764,10
53614,440236673,10
53614,446605484,0
53614,446609404,9
53614,446610038,0
53614,446611212,10
53614,446673544,0
53614,451168615,0
53614,451169522,10
53614,451176464,0
53614,451177096,0
53614,451180232,10
53614,670839531,0
53614,671004530,10
53614,671014919,7
53614,671024248,0
53614,671042858,0
53614,671617028,0
53614,671759345,7
53614,679405283,0
53614,679735771,8
53614,679751521,9
53614,068484267X,0
53614,684853507,0
53614,743206061,0
53614,743211375,7
53614,743467523,0
53614,971880107,0
53614,1573229571,9
53628,61097314,0
53628,61097853,0
53628,140620222,5
53628,345339681,0
53628,345353145,0
53628,345361792,0
53628,345413377,8
53628,345427637,0
53628,349101779,10
53628,380789019,9
53628,385474016,0
53628,385479565,0
53628,425172996,0
53628,440208459,0
53628,440214041,0
53628,440214114,0
53628,440224837,0
53628,440343194,0
53628,446350982,0
53628,446359750,0
53628,044651747X,0
53628,446518581,0
53628,044651862X,0
53628,446607657,0
53628,446608815,0
53628,449203794,0
53628,451166892,0
53628,055321313X,0
53628,553580930,0
53628,590112899,10
53628,590660543,10
53628,671000306,0
53628,749397543,0
53628,971880107,0
53628,1401088945,0
53628,1559029838,0
53729,60928336,0
53729,61031992,0
53729,61099341,7
53729,141000198,0
53729,156027321,8
53729,312306326,6
53729,316666343,8
53729,345378482,0
53729,345402308,0
53729,385504209,9
53729,042510107X,0
53729,425109720,0
53729,425130711,0
53729,425151875,0
53729,440122090,0
53729,440174643,0
53729,440208459,0
53729,440222656,0
53729,446310786,8
53729,446364762,0
53729,446671002,6
53729,449205878,0
53729,451163966,8
53729,451526341,0
53729,552124753,9
53729,552128481,0
53729,553212583,0
53729,553213105,0
53729,671729411,0
53729,679751521,0
53729,068484267X,0
53729,786817070,0
53729,1592400876,0
53846,60173289,8
53846,60976845,0
53846,61015725,0
53846,312995423,0
53846,345370775,7
53846,034540288X,0
53846,345446860,0
53846,375412530,0
53846,375506039,0
53846,375702709,0
53846,375706771,0
53846,385265700,0
53846,385502532,0
53846,399141146,0
53846,399146431,7
53846,425188787,0
53846,440221099,0
53846,440221471,0
53846,044023722X,10
53846,446672211,0
53846,449003981,0
53846,449907481,0
53846,449910571,0
53846,671042572,0
53846,671776134,0
53846,671880187,9
53846,679446486,0
53846,679781587,0
53846,743225325,7
53846,786866276,0
53846,804108749,0
53846,1400032717,0
53846,1400034779,9
54206,385504209,0
54206,385721420,0
54206,449206475,0
54206,451172817,7
54206,971880107,0
54218,60502258,0
54218,60938455,0
54218,66211611,0
54218,345337662,0
54218,345391055,0
54218,373243790,0
54218,373483694,0
54218,425081818,0
54218,425165566,0
54218,440226414,0
54218,044651652X,0
54218,446610542,0
54218,553574663,0
54218,671568175,0
54218,671708635,0
54218,743437640,0
54335,61015725,0
54335,312995423,8
54335,345339738,0
54335,345447867,0
54335,385504209,0
54335,385510438,8
54335,385721420,0
54335,425136191,0
54335,425191184,8
54335,425192725,10
54335,043935806X,10
54335,044023722X,8
54335,440241537,8
54335,446608955,10
54335,446610399,8
54335,446611085,0
54335,044661162X,0
54335,446613053,0
54335,446613266,0
54335,451209907,9
54335,515136379,8
54335,515136530,8
54335,055328942X,0
54335,553582763,0
54335,553584049,0
54335,553584375,8
54335,671024108,7
54335,671027360,8
54335,671027387,8
54335,743417682,8
54335,821776037,8
54335,1400034779,8
54453,60934417,0
54453,316666343,0
54453,345313860,8
54453,345351525,6
54453,034538475X,5
54453,345388771,0
54453,380716542,0
54453,038572179X,0
54453,425098648,7
54453,440235154,0
54453,451176464,0
54453,553250426,10
54453,553263226,0
54453,553288342,0
54453,553572997,0
54453,553575090,0
54453,553575104,0
54453,671867091,0
54453,743411250,0
54453,743467523,0
54453,971880107,1
54453,1551668998,0
54578,156628708,0
54578,316168815,0
54578,345339703,0
54578,345353145,0
54578,034537536X,0
54578,380727293,0
54578,380789035,10
54578,385335482,0
54578,385335881,0
54578,449227545,0
54578,451204530,0
54578,671047329,9
54578,671534645,0
54578,767914767,8
54622,316693251,8
54622,316693286,8
54622,316769487,0
54622,345345738,6
54622,345380371,5
54622,375501371,0
54622,380012863,8
54622,042510107X,8
54622,425131769,0
54622,425157539,0
54622,440166497,0
54622,440225701,7
54622,440226430,0
54622,446364193,9
54622,446600415,0
54622,446604275,0
54622,044661162X,5
54622,449219461,0
54622,451167716,9
54622,553264079,5
54622,553279556,8
54622,553576143,7
54622,671880608,8
54884,316693294,0
54884,345452534,0
54884,038542471X,0
54884,425136191,0
54884,425154092,10
54884,425166619,8
54884,440224764,9
54884,440226430,10
54884,440234743,8
54884,446527017,0
54884,446605409,0
54884,451161343,8
54884,553572326,0
54884,679429220,10
54884,068484267X,10
54884,684848783,10
54884,743203631,0
54884,743211375,7
54884,1853260010,0
54898,60932139,0
54898,60934913,0
54898,312924801,0
54898,345339681,10
54898,345339703,10
54898,345339711,10
54898,345339738,10
54898,345350499,0
54898,345384466,0
54898,380730138,0
54898,440215625,10
54898,553578316,2
54898,684874350,10
54898,076790382X,10
54898,894805770,8
55075,002542730X,0
55075,60934417,0
55075,61099732,0
55075,66214122,0
55075,140244824,6
55075,312150601,0
55075,316601950,0
55075,316666343,0
55075,316779423,7
55075,316780375,0
55075,345366239,0
55075,345438329,0
55075,345439104,0
55075,375707972,7
55075,380002450,0
55075,380018179,8
55075,385265700,0
55075,385486804,10
55075,425146812,0
55075,440212561,10
55075,440343194,0
55075,446606812,0
55075,446610399,0
55075,449003787,7
55075,451166892,10
55075,452269571,8
55075,452282152,0
55075,670858692,0
55075,067088300X,8
55075,679731148,0
55075,684853507,0
55075,684853515,0
55075,684867621,0
55075,743418174,0
55075,1573229385,0
55142,60517794,0
55142,60928336,0
55142,61000175,7
55142,64407667,2
55142,380820889,0
55142,380977788,0
55142,385336179,6
55142,440236053,0
55142,441003257,9
55142,515127396,5
55142,055321313X,0
55142,553578693,0
55142,671002481,0
55142,679720200,3
55142,679734775,0
55142,1551669153,0
55178,60938455,0
55178,140298479,0
55178,140386645,0
55178,141000198,0
55178,330262130,0
55178,345313860,9
55178,345351525,0
55178,345416260,8
55178,380789035,0
55178,380792745,0
55178,425092917,0
55178,425172546,0
55178,439064872,0
55178,439136369,9
55178,439139600,9
55178,441569595,0
55178,446365386,0
55178,451156609,9
55178,451163966,0
55178,552124753,7
55178,553562614,8
55178,059035342X,0
55178,670880728,0
55178,671527215,0
55178,067697175X,9
55178,679720200,9
55178,679746048,0
55178,811801802,0
55178,842329129,7
55178,877017883,10
55178,971880107,0
55187,60175400,8
55187,60199652,10
55187,006092988X,0
55187,006109868X,8
55187,62502182,0
55187,140067477,5
55187,140113428,0
55187,140254544,0
55187,156528207,10
55187,156628708,0
55187,312147015,10
55187,345353145,0
55187,345354613,0
55187,345370805,0
55187,345409876,0
55187,375700757,0
55187,385492081,0
55187,399501487,8
55187,425133540,9
55187,425182908,0
55187,440209412,0
55187,440213290,5
55187,440224624,0
55187,440224764,0
55187,440226430,0
55187,440241073,0
55187,446310786,10
55187,044651862X,9
55187,446610038,10
55187,446672211,8
55187,451163524,0
55187,451169522,5
55187,451190491,0
55187,515090174,0
55187,515102636,0
55187,515126772,0
55187,515127221,0
55187,553213105,9
55187,553250426,0
55187,553263226,0
55187,553280414,0
55187,553287737,0
55187,670032379,10
55187,671001795,10
55187,671510053,0
55187,067168390X,0
55187,067169507X,0
55187,679745203,7
55187,067976397X,0
55187,067976402X,10
55187,684800713,0
55187,068484477X,0
55187,743412028,10
55187,743436210,8
55187,786866586,0
55187,812550706,10
55187,865471185,9
55187,971880107,6
55187,1573229083,0
55187,1576737330,8
55438,61097101,0
55438,140254544,10
55438,140257934,0
55438,140265686,10
55438,140270590,10
55438,310205719,10
55438,316182540,0
55438,316601950,7
55438,316666343,7
55438,316693235,0
55438,345361792,0
55438,375727345,0
55438,380018179,0
55438,425167313,0
55438,440235154,0
55438,446519138,0
55438,446525502,0
55438,446601640,0
55438,446609404,4
55438,451173317,8
55438,451190491,0
55438,451190556,0
55438,451190572,0
55438,451202503,0
55438,452279178,0
55438,515130389,0
55438,515133973,0
55438,525941908,0
55438,670839531,10
55438,067101420X,7
55438,684814994,10
55438,684853515,0
55438,743211383,0
55438,821769278,0
55438,842329129,10
55438,842329218,10
55490,60929871,9
55490,316666009,5
55490,316690619,4
55490,316693200,0
55490,316693294,10
55490,345298349,5
55490,345313860,10
55490,345314255,10
55490,345337662,7
55490,345384350,9
55490,345384466,9
55490,034538475X,7
55490,034539657X,10
55490,345404769,5
55490,345409671,9
55490,375401598,10
55490,375401601,9
55490,375504397,10
55490,375703764,10
55490,380710218,0
55490,380717018,3
55490,380789035,10
55490,038529929X,10
55490,385498721,10
55490,393319296,9
55490,425098648,10
55490,425104346,10
55490,425121259,8
55490,425124347,10
55490,425130711,9
55490,425136981,8
55490,425145638,5
55490,425147517,8
55490,425153975,7
55490,425158594,4
55490,440174643,8
55490,440180295,10
55490,440204887,5
55490,440901588,10
55490,446350982,5
55490,446601241,10
55490,446605484,10
55490,446607657,9
55490,446611212,9
55490,451141083,5
55490,451142934,9
55490,451156609,8
55490,451160525,10
55490,451162072,10
55490,451163524,10
55490,451173317,10
55490,451177096,5
55490,451524934,10
55490,452279178,10
55490,553277472,9
55490,553572210,0
55490,553801376,10
55490,671673688,8
55490,679446486,7
55490,743235150,7
55490,805062971,10
55492,002026478X,0
55492,20442203,10
55492,006016848X,0
55492,60502258,5
55492,60512822,0
55492,60916508,0
55492,60934417,0
55492,61000027,0
55492,61013315,0
55492,006101351X,0
55492,61015725,10
55492,61020710,0
55492,61092045,0
55492,61092886,0
55492,61093327,0
55492,61096113,0
55492,61097853,0
55492,006109868X,0
55492,61098795,0
55492,006109918X,0
55492,61099325,0
55492,64400581,0
55492,64405842,0
55492,64407667,10
55492,64407683,0
55492,66214122,0
55492,70212570,0
55492,99387913,8
55492,140042393,0
55492,140042598,7
55492,140067477,0
55492,140077022,0
55492,140119906,0
55492,140132708,0
55492,014016930X,0
55492,140177396,0
55492,014025448X,0
55492,140254544,0
55492,140257934,0
55492,140265686,0
55492,140270590,0
55492,140298479,0
55492,140374248,0
55492,014038572X,0
55492,140481389,0
55492,142001740,0
55492,156028778,0
55492,156628708,6
55492,156711427,0
55492,310205719,0
55492,312305060,4
55492,312955006,0
55492,312961324,0
55492,312966970,0
55492,312971346,0
55492,312976275,0
55492,312979096,9
55492,312980140,0
55492,031298328X,0
55492,312983867,0
55492,316096199,0
55492,316569321,0
55492,316602051,0
55492,316602906,9
55492,316603287,0
55492,316666343,0
55492,316693006,0
55492,316693200,0
55492,316734837,0
55492,316780812,0
55492,316969680,0
55492,330262130,7
55492,345298349,0
55492,345313860,0
55492,345334019,0
55492,345337662,0
55492,345339681,0
55492,345339711,0
55492,345342968,0
55492,345351525,0
55492,345361792,0
55492,345370775,0
55492,345370805,0
55492,034537536X,0
55492,345380371,0
55492,034538475X,0
55492,345386132,0
55492,034540288X,0
55492,345404769,0
55492,345404777,0
55492,345404793,0
55492,034540761X,0
55492,034541389X,0
55492,345413903,0
55492,345447840,0
55492,345452550,0
55492,345465083,0
55492,373218036,0
55492,373218192,0
55492,373218397,0
55492,373218400,0
55492,373243286,0
55492,373243790,0
55492,373244487,0
55492,373250118,0
55492,373483694,0
55492,373483899,0
55492,373484224,0
55492,373484232,0
55492,373484410,0
55492,373484429,0
55492,373825013,0
55492,374281602,0
55492,037582233X,0
55492,380001411,0
55492,380002450,0
55492,380002930,0
55492,380012863,0
55492,380018179,10
55492,380600129,0
55492,380702843,0
55492,380714752,0
55492,380718340,0
55492,380721643,0
55492,380726262,0
55492,380727293,0
55492,380730138,0
55492,380730820,0
55492,380731851,0
55492,380756293,0
55492,380814021,0
55492,380820889,0
55492,385265700,0
55492,385479565,0
55492,385484518,0
55492,385508042,9
55492,385508417,0
55492,385511612,9
55492,385721420,0
55492,038572179X,0
55492,385729340,0
55492,385730586,10
55492,039914840X,0
55492,399148639,0
55492,399149155,0
55492,399149392,0
55492,399150897,0
55492,425083837,0
55492,425092917,0
55492,425105334,0
55492,042510687X,0
55492,425113884,0
55492,425116840,0
55492,425122123,0
55492,425125467,0
55492,425126064,0
55492,425132048,0
55492,425137562,0
55492,425141233,0
55492,425147622,0
55492,425148297,0
55492,425150984,0
55492,425152499,0
55492,425157539,0
55492,425163385,0
55492,425168298,0
55492,425169863,0
55492,425171884,0
55492,425173534,0
55492,425173631,0
55492,042517400X,0
55492,425174271,0
55492,425178579,0
55492,425180638,0
55492,425181464,0
55492,425182878,0
55492,425185710,0
55492,042518630X,0
55492,425189031,0
55492,425191583,0
55492,425192733,7
55492,439064864,10
55492,439136350,10
55492,439139597,10
55492,043935806X,9
55492,439404371,0
55492,440168724,0
55492,440170796,0
55492,440176484,0
55492,440178002,0
55492,440180295,0
55492,440185327,0
55492,440200563,0
55492,440200989,0
55492,440201926,0
55492,440202043,0
55492,440205573,0
55492,440207622,0
55492,440209412,0
55492,044021145X,0
55492,440211727,0
55492,440212561,0
55492,440213282,0
55492,440213290,0
55492,440213525,0
55492,440214041,0
55492,440214114,0
55492,044021422X,0
55492,440215625,0
55492,440217520,0
55492,440217563,0
55492,440221471,0
55492,044022165X,0
55492,440222656,0
55492,440223202,0
55492,440223237,0
55492,044022425X,9
55492,440224675,0
55492,440224764,0
55492,440224810,0
55492,440224829,0
55492,440225299,0
55492,440225817,0
55492,440225825,0
55492,440226406,0
55492,440234743,0
55492,440235154,0
55492,440235596,0
55492,044023574X,0
55492,440235774,0
55492,440236819,0
55492,440237025,0
55492,440237262,0
55492,440241073,0
55492,440487617,0
55492,441790348,0
55492,445406518,0
55492,446310786,0
55492,446354732,0
55492,446359750,0
55492,446359866,0
55492,446364193,0
55492,446364800,0
55492,446365386,0
55492,446394521,0
55492,446515078,0
55492,044651652X,7
55492,446530387,0
55492,446532231,6
55492,446601241,0
55492,446602620,0
55492,446603309,0
55492,446603716,0
55492,446603929,0
55492,446604089,0
55492,446604402,0
55492,446604801,0
55492,446605239,0
55492,446605409,0
55492,446605484,0
55492,446605581,0
55492,446606189,0
55492,446606243,0
55492,446606324,0
55492,446606383,0
55492,446606812,0
55492,446607193,0
55492,446607711,0
55492,446608815,0
55492,446608890,0
55492,446608955,0
55492,446609404,0
55492,446610038,0
55492,446610100,0
55492,446611085,0
55492,446611212,0
55492,446611778,0
55492,446613436,0
55492,446672211,0
55492,449003787,0
55492,449003795,0
55492,449134482,0
55492,449205878,0
55492,449212602,0
55492,449215296,0
55492,449217264,0
55492,449219364,0
55492,449219461,0
55492,449221482,0
55492,449221490,0
55492,449221504,0
55492,449223604,0
55492,449227421,0
55492,451132378,0
55492,451137965,0
55492,451141083,0
55492,451166582,0
55492,451166892,0
55492,451167716,0
55492,451167805,0
55492,451169514,0
55492,451169522,0
55492,451169530,0
55492,451173139,0
55492,451176464,0
55492,451177096,0
55492,451180216,0
55492,451180429,0
55492,451187903,0
55492,451191153,0
55492,451199685,0
55492,451204301,0
55492,451204530,0
55492,451209907,0
55492,451526341,0
55492,452260116,0
55492,452280621,0
55492,452281903,0
55492,452282152,8
55492,452282829,0
55492,515087947,9
55492,515090166,9
55492,515090506,0
55492,515093203,0
55492,515095826,0
55492,515099546,0
55492,515102652,0
55492,515103292,0
55492,515109509,0
55492,051511054X,0
55492,515111279,9
55492,515113328,0
55492,515114693,0
55492,515115649,0
55492,515116068,0
55492,515116750,0
55492,515119202,0
55492,515119644,0
55492,515120618,0
55492,515121843,0
55492,515122734,0
55492,051512317X,0
55492,515124214,0
55492,051512463X,0
55492,051512608X,0
55492,515126772,0
55492,515127396,0
55492,515128546,0
55492,515128554,0
55492,515129933,0
55492,515130389,0
55492,515131229,0
55492,515132020,0
55492,515132187,0
